customer_id,age,gender,marital_status,occupation,employer_type,education_level,state,city,city_tier,pincode_bucket,customer_since,tenure_years,customer_segment,income_group,monthly_income,salary_account_flag,risk_category,is_self_employed,is_government_employee,clv_score,clv_tier
CUST008198,48,M,single,student,government,post_graduate,Karnataka,Bangalore,1,796000-796999,2017-06-01,9,mass,low,8910.63,1,medium,0,0,32.97,normal
CUST008199,59,F,single,student,private,high_school,West Bengal,Asansol,3,734000-734999,2012-10-23,13,mass,lower_mid,22917.67,1,high,0,0,38.46,normal
CUST008200,27,F,single,salaried,government,graduate,Haryana,Faridabad,2,666000-666999,2017-07-15,8,youth,upper_mid,85473.59,0,medium,0,0,61.6,normal
CUST008201,47,F,married,business,private,graduate,Madhya Pradesh,Gwalior,3,706000-706999,2017-07-23,8,mass_affluent,upper_mid,122673.87,1,low,1,0,19.77,normal
CUST008202,74,M,single,salaried,government,professional,Uttar Pradesh,Meerut,3,388000-388999,2012-06-18,13,mass,low,6950.92,0,medium,0,0,70.57,elite
CUST008203,69,F,single,retired,ngo,graduate,Karnataka,Mangalore,3,650000-650999,2025-06-01,1,retail,mid,55687.57,1,low,0,0,41.34,normal
CUST008204,35,F,married,other,self_employed,graduate,Gujarat,Vadodara,2,654000-654999,2012-11-25,13,mass,low,8937.72,1,high,0,0,66.63,normal
CUST008205,41,M,single,business,government,graduate,Assam,Nagaon,3,749000-749999,2013-01-15,13,hni,high,195815.24,1,high,1,0,75.57,elite
CUST008206,69,M,married,salaried,self_employed,graduate,Maharashtra,Solapur,3,113000-113999,2024-09-19,1,mass,lower_mid,26284.0,1,low,0,0,25.17,normal
CUST008207,26,M,married,student,government,high_school,Tamil Nadu,Coimbatore,2,496000-496999,2019-08-11,6,youth,low,10803.84,0,high,0,0,49.17,normal
CUST008208,48,F,single,salaried,private,high_school,Madhya Pradesh,Jabalpur,3,547000-547999,2012-02-29,14,mass,lower_mid,27076.08,0,high,0,0,72.34,elite
CUST008209,32,M,single,self_employed,other,graduate,West Bengal,Kolkata,1,385000-385999,2014-03-20,12,mass,lower_mid,27747.15,1,low,1,0,26.69,normal
CUST008210,21,F,single,business,ngo,post_graduate,Andhra Pradesh,Nellore,3,622000-622999,2021-04-21,5,youth,upper_mid,123862.88,0,medium,1,0,47.06,normal
CUST008211,57,M,married,salaried,other,professional,Uttar Pradesh,Kanpur,3,557000-557999,2016-07-30,9,retail,mid,43725.98,0,low,0,0,74.11,elite
CUST008212,26,M,single,salaried,self_employed,high_school,West Bengal,Durgapur,3,709000-709999,2025-05-28,1,youth,upper_mid,74732.5,0,low,0,0,60.83,normal
CUST008213,62,F,married,business,government,graduate,Andhra Pradesh,Vijayawada,2,154000-154999,2015-06-14,10,mass_affluent,upper_mid,72380.49,1,low,1,0,51.03,normal
CUST008214,26,M,married,salaried,self_employed,graduate,Madhya Pradesh,Jabalpur,3,753000-753999,2012-06-03,14,youth,low,11959.56,0,medium,0,0,72.11,elite
CUST008215,43,M,married,retired,private,post_graduate,Uttar Pradesh,Kanpur,3,752000-752999,2012-07-19,13,retail,mid,38732.45,1,medium,0,0,30.51,normal
CUST008216,21,M,married,salaried,private,below_10th,Kerala,Thrissur,3,290000-290999,2012-06-18,13,youth,mid,34344.69,0,low,0,0,55.43,normal
CUST008217,34,F,married,salaried,private,post_graduate,Gujarat,Gandhinagar,3,110000-110999,2026-04-07,0,mass,lower_mid,18272.05,1,low,0,0,7.91,normal
CUST008218,33,M,married,business,private,professional,Tamil Nadu,Madurai,2,787000-787999,2025-04-02,1,retail,mid,52451.48,1,low,1,0,47.83,normal
CUST008219,32,M,divorced,business,ngo,post_graduate,Rajasthan,Bikaner,3,517000-517999,2022-09-03,3,mass,low,12353.19,1,low,1,0,63.34,normal
CUST008220,52,F,single,self_employed,government,graduate,Rajasthan,Jaipur,2,506000-506999,2012-10-17,13,mass,lower_mid,15136.99,1,medium,1,0,49.4,normal
CUST008221,74,F,married,business,government,post_graduate,Madhya Pradesh,Indore,2,223000-223999,2013-03-01,13,retail,mid,51778.73,1,low,1,0,80.06,super_hni
CUST008222,69,M,single,self_employed,self_employed,graduate,Gujarat,Gandhinagar,3,515000-515999,2021-10-25,4,hni,high,351488.73,1,medium,1,0,13.03,normal
CUST008223,22,M,widowed,business,self_employed,post_graduate,Gujarat,Gandhinagar,3,120000-120999,2017-08-06,8,youth,upper_mid,121048.6,0,medium,1,0,36.2,normal
CUST008224,72,F,married,salaried,private,post_graduate,Maharashtra,Nashik,3,605000-605999,2014-08-25,11,retail,mid,59654.53,1,low,0,0,24.57,normal
CUST008225,22,F,married,salaried,self_employed,post_graduate,Maharashtra,Nashik,3,254000-254999,2020-11-27,5,youth,upper_mid,73284.49,1,low,0,0,48.86,normal
CUST008226,37,F,single,salaried,private,post_graduate,Maharashtra,Aurangabad,3,264000-264999,2022-03-30,4,mass_affluent,upper_mid,145535.83,1,medium,0,0,12.0,normal
CUST008227,32,M,divorced,salaried,private,high_school,Uttar Pradesh,Lucknow,2,624000-624999,2017-04-17,9,retail,mid,42813.33,0,low,0,0,26.31,normal
CUST008228,35,F,married,salaried,private,graduate,Maharashtra,Mumbai,1,625000-625999,2022-10-07,3,mass,low,13416.6,0,medium,0,0,15.91,normal
CUST008229,64,M,married,salaried,private,graduate,Uttar Pradesh,Kanpur,3,205000-205999,2012-09-26,13,mass_affluent,upper_mid,143338.68,0,low,0,0,71.43,elite
CUST008230,19,F,married,other,self_employed,high_school,Tamil Nadu,Tirunelveli,3,130000-130999,2023-05-01,3,youth,low,5960.48,1,low,0,0,28.94,normal
CUST008231,46,M,married,salaried,private,graduate,Karnataka,Mysore,2,321000-321999,2024-12-24,1,mass_affluent,upper_mid,147674.29,1,medium,0,0,12.26,normal
CUST008232,30,M,divorced,salaried,government,high_school,Punjab,Amritsar,2,229000-229999,2021-07-07,4,mass,lower_mid,17694.49,1,high,0,0,26.66,normal
CUST008233,21,F,married,student,government,graduate,Gujarat,Surat,2,278000-278999,2021-05-06,5,youth,low,5524.72,1,low,0,0,12.57,normal
CUST008234,59,F,married,salaried,private,graduate,Maharashtra,Mumbai,1,395000-395999,2018-09-18,7,retail,mid,59408.3,0,low,0,0,17.54,normal
CUST008235,62,M,married,salaried,ngo,professional,Madhya Pradesh,Gwalior,3,521000-521999,2013-03-16,13,mass,low,11500.98,0,low,0,0,37.0,normal
CUST008236,27,F,divorced,salaried,self_employed,graduate,Karnataka,Davangere,3,511000-511999,2026-06-02,0,youth,lower_mid,23900.89,1,low,0,0,11.57,normal
CUST008237,48,M,divorced,salaried,private,high_school,West Bengal,Howrah,3,662000-662999,2014-01-25,12,retail,mid,59091.81,1,high,0,0,25.31,normal
CUST008238,58,M,single,salaried,other,graduate,West Bengal,Durgapur,3,709000-709999,2020-04-18,6,mass_affluent,upper_mid,116427.53,1,medium,0,0,52.26,normal
CUST008239,25,F,married,salaried,private,professional,Odisha,Cuttack,3,520000-520999,2016-10-06,9,youth,mid,42119.82,1,medium,0,0,35.26,normal
CUST008240,20,F,single,retired,self_employed,post_graduate,Maharashtra,Solapur,3,287000-287999,2018-02-05,8,youth,upper_mid,63059.35,1,low,0,0,55.37,normal
CUST008241,65,M,married,salaried,private,graduate,Tamil Nadu,Salem,3,446000-446999,2025-06-14,0,mass,low,7408.55,1,medium,0,0,37.74,normal
CUST008242,63,M,widowed,salaried,private,graduate,Odisha,Bhubaneswar,2,751000-751999,2025-08-02,0,mass,low,9886.26,1,medium,0,0,49.69,normal
CUST008243,26,F,married,self_employed,government,professional,Andhra Pradesh,Visakhapatnam,2,606000-606999,2012-05-30,14,youth,mid,50639.52,1,medium,1,0,52.14,normal
CUST008244,47,F,single,salaried,private,graduate,Uttar Pradesh,Allahabad,3,454000-454999,2011-11-10,14,mass,lower_mid,29318.33,0,high,0,0,77.63,elite
CUST008245,70,F,married,salaried,private,graduate,Telangana,Karimnagar,3,165000-165999,2021-04-26,5,retail,mid,49583.91,1,high,0,0,65.09,normal
CUST008246,28,M,married,student,private,post_graduate,Maharashtra,Solapur,3,249000-249999,2024-12-31,1,youth,low,8753.72,1,low,0,0,45.54,normal
CUST008247,52,M,married,retired,private,graduate,Punjab,Bathinda,3,764000-764999,2015-06-15,10,elite,high,392128.2,1,low,0,0,39.83,normal
CUST008248,54,F,single,student,government,high_school,Uttar Pradesh,Allahabad,3,529000-529999,2012-04-04,14,mass,low,12953.25,0,high,0,0,72.23,elite
CUST008249,59,M,divorced,salaried,ngo,graduate,Maharashtra,Solapur,3,185000-185999,2025-04-24,1,mass,low,11585.19,0,medium,0,0,50.37,normal
CUST008250,30,F,single,other,government,graduate,Maharashtra,Pune,1,334000-334999,2023-11-08,2,retail,mid,53331.92,1,medium,0,0,20.97,normal
CUST008251,53,M,married,salaried,self_employed,graduate,West Bengal,Durgapur,3,355000-355999,2023-09-29,2,mass,low,13648.96,0,medium,0,0,22.17,normal
CUST008252,73,M,single,salaried,government,graduate,West Bengal,Siliguri,3,572000-572999,2016-09-10,9,retail,mid,49509.33,1,low,0,0,69.57,elite
CUST008253,30,F,single,salaried,private,graduate,Madhya Pradesh,Gwalior,3,274000-274999,2017-06-22,8,mass_affluent,upper_mid,84769.44,0,medium,0,0,38.71,normal
CUST008254,29,M,married,student,self_employed,post_graduate,Gujarat,Rajkot,2,674000-674999,2021-09-04,4,youth,low,11531.95,0,low,0,0,46.09,normal
CUST008255,54,M,divorced,salaried,government,high_school,Madhya Pradesh,Gwalior,3,489000-489999,2013-10-01,12,mass,low,8673.23,0,medium,0,0,68.11,normal
CUST008256,27,F,single,self_employed,government,graduate,Assam,Jorhat,3,248000-248999,2018-03-01,8,youth,lower_mid,16800.01,0,medium,1,0,35.86,normal
CUST008257,73,F,married,retired,private,below_10th,Uttar Pradesh,Agra,3,140000-140999,2023-06-26,2,mass,low,5826.37,1,low,0,0,26.11,normal
CUST008258,26,M,married,salaried,private,high_school,Uttar Pradesh,Meerut,3,640000-640999,2013-09-05,12,youth,mid,44676.55,0,low,0,0,53.89,normal
CUST008259,69,M,single,business,government,graduate,Karnataka,Davangere,3,732000-732999,2023-10-01,2,mass,lower_mid,25031.88,1,low,1,0,14.31,normal
CUST008260,24,M,single,salaried,other,post_graduate,West Bengal,Durgapur,3,737000-737999,2015-10-23,10,youth,lower_mid,22646.23,1,medium,0,0,69.17,elite
CUST008261,19,M,married,salaried,private,professional,Uttar Pradesh,Varanasi,3,174000-174999,2017-06-17,8,youth,mid,30690.8,1,low,0,0,54.43,normal
CUST008262,71,M,married,salaried,private,post_graduate,Andhra Pradesh,Guntur,3,599000-599999,2014-04-15,12,hni,high,350543.67,0,low,0,0,68.0,normal
CUST008263,73,F,married,self_employed,private,graduate,Uttar Pradesh,Meerut,3,620000-620999,2020-12-26,5,mass_affluent,upper_mid,111536.75,1,low,1,0,65.43,normal
CUST008264,40,M,married,salaried,private,post_graduate,Gujarat,Surat,2,209000-209999,2013-04-03,13,mass_affluent,upper_mid,84635.23,1,low,0,0,70.74,elite
CUST008265,56,M,married,student,government,graduate,Uttar Pradesh,Kanpur,3,177000-177999,2019-04-12,7,mass,low,12453.59,0,high,0,0,15.31,normal
CUST008266,57,M,married,other,private,high_school,Haryana,Panipat,3,198000-198999,2011-12-26,14,mass,low,12943.44,1,low,0,0,42.63,normal
CUST008267,56,F,single,other,private,high_school,West Bengal,Durgapur,3,403000-403999,2014-12-04,11,retail,mid,35432.9,0,low,0,0,46.26,normal
CUST008268,38,M,married,salaried,private,post_graduate,Gujarat,Vadodara,2,256000-256999,2025-09-11,0,mass,lower_mid,22262.87,0,low,0,0,40.43,normal
CUST008269,40,M,divorced,salaried,self_employed,graduate,Telangana,Nizamabad,3,208000-208999,2014-12-10,11,mass_affluent,upper_mid,118013.7,0,medium,0,0,31.63,normal
CUST008270,46,F,married,salaried,private,post_graduate,Uttar Pradesh,Lucknow,2,662000-662999,2013-10-21,12,mass,low,9336.56,1,low,0,0,33.74,normal
CUST008271,31,F,married,student,private,post_graduate,Maharashtra,Mumbai,1,364000-364999,2021-01-25,5,mass,low,10714.23,1,high,0,0,24.0,normal
CUST008272,43,F,married,other,government,high_school,Rajasthan,Ajmer,3,178000-178999,2021-02-16,5,mass,low,5994.41,0,low,0,0,15.0,normal
CUST008273,68,M,single,student,private,high_school,Rajasthan,Jaipur,2,260000-260999,2013-10-29,12,mass,low,5634.98,1,low,0,0,60.2,normal
CUST008274,22,F,married,self_employed,government,below_10th,Rajasthan,Bikaner,3,438000-438999,2023-05-17,3,youth,mid,57266.42,1,medium,1,0,49.31,normal
CUST008275,72,F,married,salaried,ngo,post_graduate,Bihar,Darbhanga,3,752000-752999,2024-06-06,2,retail,mid,53856.74,1,low,0,0,32.51,normal
CUST008276,48,M,widowed,student,private,post_graduate,Haryana,Panipat,3,727000-727999,2022-07-31,3,mass,low,6848.9,1,medium,0,0,23.66,normal
CUST008277,42,F,single,salaried,ngo,graduate,Karnataka,Bangalore,1,210000-210999,2016-12-07,9,mass_affluent,upper_mid,133158.11,0,low,0,0,69.51,elite
CUST008278,48,O,married,salaried,government,graduate,Maharashtra,Pune,1,272000-272999,2012-05-25,14,mass,lower_mid,15296.2,0,medium,0,0,53.91,normal
CUST008279,67,M,married,retired,self_employed,post_graduate,Andhra Pradesh,Tirupati,3,525000-525999,2023-03-08,3,mass_affluent,upper_mid,110045.41,0,low,0,0,50.97,normal
CUST008280,37,M,married,self_employed,ngo,high_school,Uttar Pradesh,Varanasi,3,524000-524999,2016-02-16,10,retail,mid,46092.5,0,high,1,0,71.0,elite
CUST008281,61,F,divorced,salaried,government,graduate,Gujarat,Surat,2,529000-529999,2020-10-16,5,retail,mid,54365.89,0,low,0,0,20.6,normal
CUST008282,72,M,widowed,salaried,private,post_graduate,Maharashtra,Aurangabad,3,491000-491999,2016-09-25,9,elite,high,320997.14,0,low,0,0,62.63,normal
CUST008283,34,F,married,salaried,private,graduate,Andhra Pradesh,Visakhapatnam,2,311000-311999,2012-01-10,14,mass_affluent,upper_mid,106701.1,1,low,0,0,48.83,normal
CUST008284,62,M,married,self_employed,private,post_graduate,Tamil Nadu,Tirunelveli,3,459000-459999,2012-12-31,13,mass,low,10847.22,0,medium,1,0,51.4,normal
CUST008285,19,F,married,salaried,self_employed,high_school,Gujarat,Vadodara,2,798000-798999,2019-01-26,7,youth,low,12137.49,1,medium,0,0,52.26,normal
CUST008286,42,F,married,retired,private,graduate,Madhya Pradesh,Indore,2,741000-741999,2011-10-01,14,mass,lower_mid,26851.02,1,low,0,0,77.8,elite
CUST008287,30,M,single,salaried,private,graduate,Odisha,Bhubaneswar,2,112000-112999,2017-05-16,9,retail,mid,33722.68,0,low,0,0,27.97,normal
CUST008288,75,M,married,salaried,private,post_graduate,Haryana,Faridabad,2,795000-795999,2014-08-26,11,retail,mid,52589.65,1,low,0,0,62.09,normal
CUST008289,56,F,married,salaried,private,post_graduate,Gujarat,Gandhinagar,3,586000-586999,2019-12-10,6,retail,mid,58970.43,1,low,0,0,29.94,normal
CUST008290,45,M,married,salaried,private,high_school,Gujarat,Bhavnagar,3,355000-355999,2022-10-20,3,mass,lower_mid,28464.03,0,high,0,0,26.89,normal
CUST008291,59,F,married,business,other,post_graduate,Uttar Pradesh,Meerut,3,697000-697999,2026-04-29,0,retail,mid,35419.93,0,medium,1,0,5.54,normal
CUST008292,72,M,married,student,private,professional,West Bengal,Siliguri,3,572000-572999,2025-11-17,0,mass,lower_mid,23986.54,0,low,0,0,15.54,normal
CUST008293,23,F,married,salaried,private,high_school,Uttar Pradesh,Lucknow,2,234000-234999,2013-07-25,12,youth,mid,35398.13,0,low,0,0,71.23,elite
CUST008294,20,F,married,salaried,self_employed,graduate,Tamil Nadu,Tirunelveli,3,687000-687999,2024-09-23,1,youth,mid,46641.65,0,medium,0,0,48.14,normal
CUST008295,75,F,married,student,private,below_10th,Bihar,Darbhanga,3,236000-236999,2018-03-13,8,mass,low,13005.13,0,low,0,0,19.43,normal
CUST008296,52,F,married,salaried,private,below_10th,West Bengal,Howrah,3,632000-632999,2024-11-26,1,retail,mid,33691.36,1,low,0,0,40.14,normal
CUST008297,35,F,single,salaried,private,high_school,Maharashtra,Nashik,3,584000-584999,2021-11-25,4,mass_affluent,upper_mid,71593.44,0,low,0,0,10.57,normal
CUST008298,28,F,married,salaried,private,professional,Haryana,Ambala,3,605000-605999,2015-09-12,10,youth,lower_mid,18093.45,1,low,0,0,23.83,normal
CUST008299,71,F,married,self_employed,ngo,professional,Rajasthan,Ajmer,3,779000-779999,2023-04-10,3,retail,mid,34836.31,0,low,1,0,58.14,normal
CUST008300,37,F,divorced,salaried,self_employed,high_school,West Bengal,Durgapur,3,101000-101999,2016-04-05,10,mass,lower_mid,23437.44,1,medium,0,0,67.43,normal
CUST008301,22,F,single,salaried,self_employed,graduate,West Bengal,Kolkata,1,374000-374999,2020-07-15,5,youth,lower_mid,27771.75,1,medium,0,0,29.8,normal
CUST008302,36,M,divorced,self_employed,ngo,post_graduate,Bihar,Darbhanga,3,251000-251999,2014-05-14,12,mass_affluent,upper_mid,63150.48,1,low,1,0,71.14,elite
CUST008303,39,F,married,other,private,professional,Odisha,Rourkela,2,148000-148999,2022-07-27,3,mass,lower_mid,29698.93,0,high,0,0,48.74,normal
CUST008304,36,M,married,salaried,government,graduate,Uttar Pradesh,Varanasi,3,343000-343999,2024-12-18,1,mass_affluent,upper_mid,105553.35,0,low,0,0,20.23,normal
CUST008305,64,F,single,salaried,self_employed,graduate,Telangana,Hyderabad,1,507000-507999,2021-12-01,4,hni,high,277245.87,1,medium,0,0,57.0,normal
CUST008306,33,F,married,self_employed,ngo,post_graduate,West Bengal,Durgapur,3,235000-235999,2019-01-09,7,mass,low,10444.27,0,low,1,0,57.43,normal
CUST008307,41,M,single,salaried,private,graduate,Delhi,Janakpuri,3,728000-728999,2013-03-08,13,elite,high,298067.96,1,low,0,0,55.6,normal
CUST008308,58,F,divorced,salaried,private,professional,Kerala,Thiruvananthapuram,2,370000-370999,2017-12-25,8,mass,low,14452.28,1,low,0,0,68.89,elite
CUST008309,21,F,married,self_employed,self_employed,graduate,Karnataka,Mysore,2,618000-618999,2025-06-24,0,youth,low,5000.86,0,high,1,0,43.31,normal
CUST008310,32,F,married,other,private,graduate,Kerala,Kochi,2,430000-430999,2025-12-30,0,retail,mid,39018.0,0,high,0,0,39.51,normal
CUST008311,42,F,married,student,government,below_10th,Gujarat,Ahmedabad,1,497000-497999,2022-07-11,3,mass,low,14462.15,0,low,0,0,15.51,normal
CUST008312,61,M,divorced,salaried,self_employed,post_graduate,Uttar Pradesh,Agra,3,159000-159999,2025-11-17,0,mass_affluent,upper_mid,106749.88,1,low,0,0,20.31,normal
CUST008313,72,F,widowed,student,private,graduate,Assam,Nagaon,3,272000-272999,2024-06-20,1,mass,low,12828.02,0,low,0,0,10.31,normal
CUST008314,52,M,single,salaried,private,high_school,Uttar Pradesh,Kanpur,3,197000-197999,2013-02-03,13,mass,lower_mid,24887.36,1,high,0,0,40.0,normal
CUST008315,72,F,married,salaried,private,below_10th,Madhya Pradesh,Indore,2,442000-442999,2018-09-14,7,mass,low,9449.2,0,medium,0,0,59.66,normal
CUST008316,31,M,married,other,private,graduate,Bihar,Gaya,3,241000-241999,2011-07-08,14,mass,lower_mid,23656.07,1,low,0,0,74.43,elite
CUST008317,66,F,married,other,government,graduate,West Bengal,Durgapur,3,274000-274999,2012-05-19,14,mass,low,11951.01,1,medium,0,0,49.46,normal
CUST008318,36,F,married,salaried,government,below_10th,Andhra Pradesh,Guntur,3,598000-598999,2025-02-21,1,mass,low,10226.66,0,medium,0,0,51.23,normal
CUST008319,55,M,married,salaried,private,graduate,West Bengal,Kolkata,1,512000-512999,2015-08-30,10,retail,mid,59580.59,1,low,0,0,29.06,normal
CUST008320,53,M,single,salaried,private,graduate,Tamil Nadu,Chennai,1,174000-174999,2016-10-30,9,elite,high,273240.99,1,low,0,0,26.31,normal
CUST008321,24,M,married,self_employed,government,below_10th,West Bengal,Kolkata,1,248000-248999,2013-10-07,12,youth,lower_mid,23073.14,0,medium,1,0,79.66,super_hni
CUST008322,47,M,single,retired,self_employed,below_10th,Kerala,Thiruvananthapuram,2,759000-759999,2021-08-19,4,mass,lower_mid,18147.59,0,low,0,0,54.86,normal
CUST008323,36,F,married,salaried,self_employed,graduate,Uttar Pradesh,Varanasi,3,695000-695999,2017-07-29,8,mass,low,5990.09,1,medium,0,0,60.63,normal
CUST008324,66,M,married,salaried,private,post_graduate,Uttar Pradesh,Kanpur,3,150000-150999,2018-06-21,7,mass,lower_mid,27296.45,0,low,0,0,33.43,normal
CUST008325,42,F,married,salaried,government,below_10th,Maharashtra,Aurangabad,3,709000-709999,2012-07-29,13,mass,lower_mid,18556.51,1,medium,0,0,61.63,normal
CUST008326,33,F,widowed,salaried,private,post_graduate,Gujarat,Surat,2,317000-317999,2023-07-28,2,mass,lower_mid,17821.1,1,low,0,0,48.06,normal
CUST008327,64,M,married,student,ngo,high_school,Uttar Pradesh,Varanasi,3,704000-704999,2017-01-18,9,mass,low,7997.09,1,medium,0,0,64.77,normal
CUST008328,71,F,married,student,government,high_school,Tamil Nadu,Chennai,1,758000-758999,2013-04-20,13,mass,low,13326.28,1,low,0,0,30.63,normal
CUST008329,57,M,married,salaried,government,high_school,Andhra Pradesh,Vijayawada,2,370000-370999,2017-09-14,8,mass,low,14574.23,1,low,0,0,69.54,elite
